ID_Pelicula,titulo,año,genero,director,popularidad
6364,Sans mobile apparent,1971,Thriller,Philippe Labro,4.355
6367,Senza pietà,1948,Drama,Alberto Lattuada,3.023
6368,Midnight Ride,1990,Thriller,Robert Bralver,4.834
6369,Der Spatzenmörder,1988,Drama,Wolf Gremm,1.126
6370,Nowhere to Hide,1987,Action,Mario Azzopardi,2.586
6371,No Place Like Home,1989,Drama,Lee Grant,6.051
6372,Une jeunesse,1982,Drama,Moshé Misrahi,3.177
6373,Rogue Cop,1954,Crime,Roy Rowland,5.511
6374,Shattered Promises,1992,Drama,John Korty,3.616
6375,Point Blank,1967,Drama,John Boorman,14.585
6376,Under the Gun,1989,Crime,James Sbardellati,5.494
6377,No Way Out,1987,Thriller,Roger Donaldson,13.328
6378,Separati in casa,1986,Comedy,Riccardo Pazzaglia,1.186
6379,Separate Vacations,1986,Comedy,Michael Anderson,2.084
6380,La sepolta viva,1948,Drama,Guido Brignone,1.104
6381,The Premature Burial,1962,Horror,Roger Corman,7.144
6382,Buried Alive,1990,Thriller,Frank Darabont,10.922
6383,Sequestro di persona,1967,Drama,Gianfranco Mingozzi,2.252
6384,Una sera c'incontrammo,1975,Comedy,Piero Schivazappa,0.936
6387,Una sera di maggio,1955,Drama,Giorgio Pàstina,0.841
6388,Serenade,1956,Musical,Anthony Mann,3.822
6390,South Sea Woman,1953,Adventure,Arthur Lubin,3.344
6391,Death Before Dishonor,1986,Adventure,Terry J. Leonard,3.049
6392,Christmas in Connecticut,1945,Comedy,Peter Godfrey,8.351
6393,The Last Warrior,1970,Comedy,Carol Reed,2.931
6394,Il sergente Rompiglioni,1973,Comedy,Pier Giorgio Ferretti,1.544
6396,Sergeant York,1941,War,Howard Hawks,8.938
6397,The Trip,1967,Drama,Roger Corman,23.035
6398,The Serpent and the Rainbow,1988,Horror,Wes Craven,9.289
6399,Le serpent,1973,Spy,Henri Verneuil,5.086
6400,Serpico,1973,Crime,Sidney Lumet,11.619
6401,Dear Ruth,1947,Comedy,William D. Russell,1.821
6402,The Escape Artist,1982,Drama,Caleb Deschanel,5.473
6404,The Opposite Sex,1956,Romantic,David Miller,10.805
6405,Sessomatto,1973,Comedy,Dino Risi,3.863
6406,Sesto continente,1954,Documentary,Folco Quilici,0.6
6407,In a Moment of a Passion,1993,Thriller,Zbigniew Kaminski,1.694
6408,Executive Suite,1954,Drama,Robert Wise,3.664
6409,La setta,1991,Horror,Michele Soavi,4.588
6411,Gold of the Amazon Women,1979,Adventure,Mark Lester,2.674
6412,Sette contro la morte,1965,Drama,Paolo Bianchini,1.826
6413,I sette del gruppo selvaggio,1977,Western,Gianni Crea,1.408
6415,Sieben Frauen,1989,Comedy,Rudolf Thome,1.4
6416,Sette donne per i MacGregor,1967,Western,Franco Giraldi,1.132
6417,"Frauen, die durch die Hõlle gehen",1967,Western,"Sidney W. Pink, Rudolf Zehetgruber, Gianfranco Parolini",1.4
6418,I 7 fratelli Cervi,1968,Drama,Gianni Puccini,2.663
6419,Seven Days in May,1963,Thriller,John Frankenheimer,11.214
6421,The Family Jewels,1965,Comedy,Jerry Lewis,7.897
6422,The Seven Minutes,1971,Drama,Russ Meyer,6.258
6424,7 monaci d'oro,1966,Comedy,Bernardo Rossi,1.4
6425,Sette ore di guai,1951,Comedy,"Vittorio Metz, Marcello Marchesi",3.935
6427,Sette pistole per un massacro,1967,Western,Mario Caiano,1.016
6428,Seven Chances,1925,Comedy,Buster Keaton,11.488
6429,Sette scialli di seta gialla,1972,Thriller,Sergio Pastore,5.452
6430,Play Dirty,1968,War,André De Toth,5.54
6431,Seven Brides for Seven Brothers,1954,Musical,Stanley Donen,11.479
6433,The Seventh Cross,1944,Drama,Fred Zinnemann,4.532
6434,The Seventh Sign,1988,Thriller,Carl Schultz,13.929
6437,Senior Week,1991,Comedy,Stuart Goldman,1.28
6438,La settimana della sfinge,1990,Comedy,Daniele Luchetti,2.596
6439,Une semaine de vacances,1980,Comedy,Bertrand Tavernier,3.301
6440,The Seventh Veil,1945,Drama,Compton Bennett,4.527
6441,The Seventh Voyage of Sinbad,1958,Fantasy,Nathan Juran,11.683
6442,La sfida,1958,Drama,Francesco Rosi,3.127
6443,The Challenge,1938,Drama,"Milton Rosmer, Luis Trenker",11.112
6445,Not My Kid,1985,Drama,Michael Tuchner,2.093
6446,By the Sword,1991,Drama,Jeremy Paul Kagan,4.622
6447,La sfida dei giganti,1966,Adventure,Maurizio Lucidi,1.602
6448,My Darling Clementine,1946,Western,John Ford,10.001
6452,Submarine X 1,1969,War,William A. Graham,3.93
6453,Ride the High Country,1962,Western,Sam Peckinpah,10.434
6454,The Law and Jake Wade,1958,Western,John Sturges,6.228
6456,La sfinge d'oro,1967,Adventure,Luigi Scattini,1.646
6457,"La Sfinge sorride prima di morire, stop Londra",1964,Thriller,Duccio Tessari,1.4
6458,Vu du pont,1961,Drama,Sidney Lumet,2.665
6459,Shaft in Africa,1973,Adventure,John Guillermin,5.468
6460,Shaft,1971,Crime,Gordon Parks,20.796
6461,Withnail and I,1986,Comedy,Bruce Robinson,11.643
6462,Shakma,1990,Horror,"Hugh Parks, Tom Logan",3.639
6463,Shanghai Surprise,1986,Comedy,Jim Goddard,5.348
6464,Shanghai Express,1932,Drama,Josef Von Sternberg,7.377
6465,"Shango, la pistola infallibile",1970,Western,Edoardo Mulargia,1.529
6466,Shark - Rosso nell'oceano,1984,Adventure,John Old jr. (Lamberto Bava),4.491
6467,I Don't Want to Be Born,1975,Horror,Peter Sasdy,7.703
6468,She,1982,Fantasy,Avi Nesher,11.819
6469,She Devil,1989,Comedy,Susan Seidelman,11.819
6470,Sheena,1984,Adventure,John Guillermin,8.05
6472,Shenandoah,1965,Western,Andrew V. McLaglen,9.097
6473,Sherlock Holmes in Washington,1943,Thriller,Roy William Neill,5.226
6474,The scarlet Claw,1944,Thriller,Roy William Neill,4.995
6475,The Seven Per Cent Solution,1976,Thriller,Herbert Ross,8.358
6476,The Shining,1980,Horror,Stanley Kubrick,31.467
6478,Shogun,1980,Adventure,Jerry London,8.735
6479,Show Boat,1951,Comedy,George Sidney,5.836
6480,Show Boat,1936,Musical,James Whale,5.836
6481,For Heaven's Sake,1950,Fantasy,George Seaton,5.197
6482,Si può fare... amigo,1972,Western,Maurizio Lucidi,6.079
6483,Le petit baigneur,1968,Comedy,Robert Dhéry,10.337
6484,A Stitch in Time,1963,Comedy,Robert Asher,5.504
6485,Siamo donne,1953,Comedy,"Alfredo Guarini, Gianni Franciolini, Roberto Rossellini, Luchino Visconti, Luigi Zampa",1.671
6487,Siamo tutti inquilini,1953,Comedy,Mario Mattòli,1.187
6488,Ek Jaan Hain Hum,1983,Romantic,Rajiv Mehra,1.155
6489,Siamo uomini o caporali?,1955,Comedy,Camillo Mastrocinque,5.896
6490,The Shatterer,1992,Thriller,Tonino Valerii,1.621
6492,The Sicilian,1987,Drama,Michael Cimino,10.384
6493,Sid and Nancy,1986,Drama,Alex Cox,9.623
6494,Siesta,1987,Drama,Mary Lambert,6.18
6495,Die Holle von Macao,1966,Adventure,Frank Winterstein,2.736
6496,Signé Charlotte,1985,Drama,Caroline Huppert,1.74
6497,Shri 420,1955,Drama,Raj Kapoor,3.552
6499,Il signor Max,1937,Comedy,Mario Camerini,2.808
6501,The Lady Is Willing,1942,Comedy,Mitchell Leisen,3.833
6502,The Subject was Roses,1969,Drama,Ulu Grosbard,2.555
6503,Lady Sings the Blues,1972,Biography,Sidney J. Furie,8.077
6504,His Girl Friday,1940,Comedy,Howard Hawks,11.313
6507,La femme d'à côté,1981,Mélo,François Truffaut,9.313
6508,Midnight,1939,Comedy,Mitchell Leisen,20.756
6509,La signora di tutti,1934,Drama,Max Ophüls,2.727
6510,The Lady Forgets,1989,Drama,Bradford May,1.55
6511,What A Way To Go,1963,Comedy,J. Lee Thompson,6.438
6513,La signora è stata violentata!,1973,Drama,Vittorio Sindoni,1.869
6514,La signora in nero,1943,Comedy,Nunzio Malasomma,0.6
6515,Auntie Mame,1958,Comedy,Morton Da Costa,8.313
6517,Lady in Cement,1968,Crime,Gordon Douglas,6.275
6518,Mrs. Parkington,1944,Drama,Tay Garnett,3.813
6521,La signora senza camelie,1953,Drama,Michelangelo Antonioni,2.631
6522,Home at Seven,1952,Thriller,Ralph Richardson,4.018
6523,Je suis le seigneur du chateau,1989,Drama,Régis Wargnier,3.595
6524,Mr. and Mrs. Smith,1941,Comedy,Alfred Hitchcock,23.791
6529,Warlords,1988,Fantasy,Fred Olen Ray,5.719
6530,Clue,1985,Thriller,Jonathan Lynn,11.121
6531,Signori si nasce,1960,Comedy,Mario Mattòli,6.926
6533,Le signorine dello 04,1955,Comedy,Gianni Franciolini,2.087
6534,Signorinella,1949,Comedy,Mario Mattòli,1.356
6535,The Silence of the Lambs,1991,Thriller,Jonathan Demme,6.203
6537,Das Schweigen Im Walde,1976,Romantic,Alfred Vohrer,1.126
6539,Silence of the North,1981,Adventure,Allan Winton King,2.049
6541,"Silenzio, si gira!",1943,Comedy,Carlo Campogalliani,1.4
6542,Silhouette,1990,Thriller,Carl Schenkel,1.452
6543,Silkwood,1983,Drama,Mike Nichols,10.381
6545,Silverado,1985,Western,Lawrence Kasdan,16.484
6546,Simba,1955,Drama,Brian Desmond Hurst,2.961
6547,Simon Bolivar,1969,Biography,Alessandro Blasetti,0.6
6548,César et Rosalie,1971,Comedy,Claude Sautet,7.83
6549,Sinbad and the Eye of the Tiger,1977,Adventure,Sam Wanamaker,9.253
6550,Il sindacalista,1972,Comedy,Luciano Salce,1.4
6551,Sindbad the Sailor,1947,Adventure,Richard Wallace,4.469
6552,The China Syndrome,1979,Drama,James Bridges,15.117
6554,Sing Sing,1983,Comedy,Sergio Corbucci,6.254
6556,Buy and Cell,1987,Comedy,Robert Boris,2.779
6557,World for Ransom,1954,Thriller,Robert Aldrich,5.016
6558,Torn Curtain,1966,Spy,Alfred Hitchcock,12.137
6559,Mermaids,1990,Comedy,Richard Benjamin,14.211
6560,Die schöne Lügnerin,1959,Romantic,Axel von Ambesser,1.983
6561,"Sissi, die Junge Kaiserin",1956,Romantic,Ernst Marischka,12.324
6562,Sissignore,1968,Comedy,Ugo Tognazzi,1.4
6563,Bachelor Mother,1939,Comedy,Garson Kanin,5.704
6564,Skeezer,1982,Drama,Peter H. Hunt,1.4
6567,A Wedding on Walton's Mountain,1989,Drama,Lee Philips,0.6
6568,Lo smemorato di Collegno,1962,Comedy,Sergio Corbucci,3.738
6569,Lo smemorato,1936,Comedy,Gennaro Righelli,3.738
6571,Whispering Smith,1948,Western,Leslie Fenton,5.865
6572,Snack Bar Budapest,1988,Grotesque,Tinto Brass,7.126
6573,Società a responsabilità molto limitata,1973,Adventure,G. Bianchini,0.6
6574,Society,1989,Horror,Brian Yuzna,12.781
6575,Soda Cracker,1989,Crime,Fred Williamson,3.672
6577,Soft Beds Hard Battles,1973,Comedy,Roy Boulting,4.542
6579,Kinjite: Forbidden Subjects,1989,Crime,J. Lee Thompson,7.127
6580,The Dreamer of Oz,1990,Biography,Jack Bender,2.833
6581,Yume,1990,Drama,Akira Kurosawa,3.038
6582,Runaway Dreams,1990,Drama,Frank Little,0.6
6585,On the Edge,1985,Drama,Rob Nilsson,6.386
6586,Sogni mostruosamente proibiti,1982,Comedy,Neri Parenti,4.341
6587,I sogni muoiono all'alba,1961,Drama,"Indro Montanelli, Enrico Gras, Mario Craveri",0.6
6589,I sogni nel cassetto,1956,Romantic,Renato Castellani,1.707
6590,American Anthem,1986,Comedy,Albert Magnoli,3.786
6591,Lippels Traum,1989,Adventure,Karl Heinz Kafer,1.879
6592,A Dream for Christmas,1973,Drama,Ralph Senesky,1.462
6593,Il sogno di Zorro,1952,Comedy,Mario Soldati,2.155
6594,One from the Heart,1982,Comedy,Francis Ford Coppola,6.195
6595,Solaris,1972,Fantasy,Andrej Tarkovskij,14.134
6596,La soldatessa alla visita militare,1977,Comedy,Nando Cicero,3.706
6597,La soldatessa alle grandi manovre,1978,Comedy,Nando Cicero,8.558
6598,Le soldatesse,1966,Drama,Valerio Zurlini,2.085
6599,Soldati 365 all'alba,1987,Drama,Marco Risi,5.34
6600,Soldier Blue,1970,Western,Ralph Nelson,11.768
6601,Soldaat van Oranje,1977,Action,Paul Verhoeven,10.846
6602,Private Benjamin,1980,Comedy,Howard Zieff,10.284
6603,Soldier in the Rain,1963,Drama,Ralph Nelson,3.075
6604,The Apprenticeship of Duddy Kravitz,1974,Drama,Ted Kotcheff,3.172
6605,Your Money or Your Wife,1972,Comedy,Allen Reisner,2.001
6606,Easy Money,1983,Comedy,James Signorelli,10.829
6607,White Nights,1985,Drama,Taylor Hackford,11.269
6608,Il sole anche di notte,1990,Drama,"Paolo Taviani, Vittorio Taviani",1.919
6609,Sole nudo,1984,Drama,Tonino Cervi,1.725
6612,Those She Left Behind,1989,Drama,Waris Hussein,1.4
6613,"Good Cop, Bad Cop",1994,Action,David A. Prior,11.153
6615,In Love and War,1987,Drama,Paul Aaron,7.336
6616,Solimano il conquistatore,1961,History,Mario Tota,1.39
6618,I soliti ignoti vent'anni dopo,1985,Comedy,Amanzio Todini,3.453
6620,Dead Reckoning,1947,Thriller,John Cromwell,7.46
6623,Heaven Only Knows,1947,Western,Albert S. Rogell,2.222
6624,Only When I Larf,1968,Comedy,Basil Dearden,1.73
6625,The Guru,1969,Drama,James Ivory,10.448
6626,Just Between Friends,1986,Comedy,Allan Burns,1.336
6627,Sombrero,1953,Musical,Norman Foster,3.76
6628,Il sommergibile più pazzo del mondo,1982,Comedy,Mariano Laurenti,2.32
6629,La sonnambula,1952,Musical,Cesare Barlacchi,1.378
6631,Family Business,1989,Comedy,Sidney Lumet,11.12
6632,Sono fotogenico,1980,Comedy,Dino Risi,4.018
6633,You Only Live Once,1937,Crime,Fritz Lang,7.619
6634,Umarete wa mita keredo,1932,Comedy,Yasujiro Ozu,5.245
6636,This Above All,1942,Drama,Anatole Litvak,4.732
6637,Above Us the Waves,1955,War,Ralph Thomas,4.983
6638,Repérages,1977,Drama,Michel Soutter,1.554
6639,Survival Zone,1983,Fantasy,Percival Rubens,2.548
6640,I sopravvissuti della città morta,1984,Adventure,Anthony M. Dawson (Antonio Margheriti),1.855
6641,"Sister, Sister",1982,Drama,John Berry,8.806
6642,Les soeurs Brontë,1979,Biography,André Téchiné,3.138
6644,Schwestern oder die Balance des Glücks,1979,Drama,Margarethe Von Trotta,2.309
6646,Frogs,1972,Horror,George McCowan,7.77
6647,Frog,1988,Fantasy,David Grossman,25.189
6648,Stakeout,1987,Crime,John Badham,16.768
6650,Lock Up,1989,Drama,John Flynn,11.691
6651,Suspicion,1987,Thriller,Andrew Grieve,10.735
6652,Sotto a chi tocca!,1972,Adventure,Frank Kramer,1.4
6653,Talons of the Eagle,1992,Action,Michael Kennedy,3.39
6654,Back in Action,1993,Crime,Steve Di Marco,13.748
6655,Winterset,1936,Drama,Alfred Santell,2.929
6656,Sotto il segno dello scorpione,1969,Drama,"Paolo Taviani, Vittorio Taviani",2.495
6657,The Lawless Breed,1952,Western,Raoul Walsh,3.541
6658,Sotto il vestito niente,1985,Thriller,Carlo Vanzina,4.535
6659,Sotto il vestito niente II,1988,Thriller,Dario Piana,4.535
6660,Under The Volcano,1984,Drama,John Huston,7.268
6661,Under Investigation,1993,Thriller,Kevin Meyer,2.081
6662,Under the Yum Yum Tree,1963,Comedy,David Swift,3.86
6663,Empire City,1991,Thriller,Mark Rosner,1.4
6665,Deadlock,1991,Adventure,Lewis Teague,2.964
6666,Shocker,1989,Horror,Wes Craven,12.515
6668,Moving Target,1988,Thriller,Chris Thompson,4.808
6669,Sottozero,1987,Comedy,Gian Luigi Polidoro,1.4
6673,La spacconata,1976,Adventure,Alfonso Brescia,1.4
6674,The Hustler,1961,Drama,Robert Rossen,17.206
6675,Lifeforce,1985,Fantasy,Tobe Hooper,16.646
6676,The Golden Blade,1953,Adventure,Nathan Juran,2.853
6677,La spada e la croce,1959,Biblical,Carlo Ludovico Bragaglia,1.4
6678,The Magic Sword,1962,Fantasy,Berti I. Gordon,6.344
6680,Sword in the Stone,1963,Animation,Wolfgang Reitherman,20.795
6682,La spada normanna,1971,Adventure,Roberto Mauri,1.4
6683,La congiura dei dieci,1961,Adventure,"Baccio Bandini, Etienne Perier",2.412
6684,Spaghetti a mezzanotte,1981,Comedy,Sergio Martino,6.652
6685,Strapless,1989,Drama,David Hare,5.313
6686,Shoot the Moon,1982,Drama,Alan Parker,4.833
6687,"Spara forte, più forte... non capisco!",1966,Comedy,Eduardo De Filippo,1.512
6688,"Spara, Gringo, spara",1968,Western,Frank B. Corlish (Bruno Corbucci),2.012
6689,A Shot in the Dark,1964,Comedy,Blake Edwards,11.04
6690,Spartacus,1960,Drama,Stanley Kubrick,14.93
6691,Lured,1947,Thriller,Douglas Sirk,7.055
6693,Mutiny in Space,1988,Action,David Winters,4.541
6694,Mirrors,1985,Musical,Harry Winer,17.335
6696,La lune dans le caniveau,1982,Drama,Jean-Jacques Beneix,4.05
6697,Imitation of Life,1959,Mélo,Douglas Sirk,10.078
6700,Dark Mirror,1946,Thriller,Robert Siodmak,5.255
6702,Saddle the Wind,1957,Western,Robert Parrish,5.016
6703,The Naked Spur,1953,Western,Anthony Mann,11.17
6704,The Band Wagon,1953,Musical,Vincente Minnelli,12.293
6705,Voir Venise et... crever,1963,Spy,André Versini,0.6
6706,The Spy in the Green Hat,1966,Spy,Joseph Sargent,2.607
6707,The Spy with a Cold Nose,1966,Comedy,Daniel Petrie,1.4
6709,One Spy Too Many,1966,Spy,Joseph Sargent,2.886
6710,The Spy in Black,1939,Spy,Michael Powell,3.816
6711,Spia spione,1967,Comedy,Bruno Corbucci,1.4
6712,Zuma Beach,1978,Comedy,Lee H. Katzin,4.592
6713,Where the Boys Are,1960,Comedy,Henry Levin,5.072
6714,Spiando Marina,1992,Drama,George Raminto (Sergio Martino),7.091
6716,Company Business,1991,Spy,Nicholas Meyer,5.749
6717,The Reluctant Widow,1950,Spy,Bernard Knowles,1.4
6718,Der höhere Befehl,1935,Drama,Gerhard Lamprecht,1.4
6720,Le spie uccidono a Beirut,1965,Spy,Martin Donan (Sergio Martino),2.659
6721,The Helicopter Spies,1967,Spy,Boris Segal,3.003
6722,Le spie vengono dal semifreddo,1966,Comedy,Mario Bava,3.181
6723,The Deserter,1970,Western,"Niska Fulgozi, Burt Kennedy",0.6
6724,Una spina nel cuore,1986,Romantic,Alberto Lattuada,2.351
6725,Gibraltar,1963,Spy,Pierre Gaspard-Huit,4.187
6726,Stopover Tokyo,1957,Spy,Richard L. Breen,2.481
6727,To trap a Spy,1966,Spy,Don Medford,2.878
6728,A Bullet for Joey,1955,Crime,Lewis Allen,5.709
6729,Foreign Intrigue,1956,Spy,Sheldon Reynolds,3.612
6730,The Firechasers,1970,Thriller,Sidney Hayers,0.941
6731,Circle of Violence: A Family Drama,1986,Drama,David Greene,3.549
6732,Witchboard,1986,Horror,Kevin Tenney,9.257
6733,Spirit of the Eagle,1990,Adventure,Boon Collins,3.147
6736,Splash Too,1988,Comedy,Greg Antonacci,4.588
6737,Splendor in the Grass,1961,Mélo,Elia Kazan,10.357
6738,Spogliamoci così senza pudor...,1976,Comedy,Sergio Martino,4.189
6739,Spogliando Valeria,1989,Thriller,Bruno Gaburro,1.468
6740,Man's Favorite Sport,1964,Comedy,Howard Hawks,5.645
6741,The Bride Came C.O.D.,1941,Comedy,William Keighley,4.102
6743,Always a Bride,1953,Comedy,Ralph Smart,1.48
6744,La sposa era bellissima,1986,Mélo,Pál Gábor,1.091
6745,La mariée était en noir,1967,Drama,François Truffaut,6.958
6746,Mother Didn't Tell Me,1950,Comedy,Claude Binyon,1.517
6747,If a Man Answers,1962,Comedy,Henry Levin,4.011
6748,The Perfect Bride,1991,Thriller,Terrence O'Hara,5.921
6749,Dream Wife,1953,Comedy,Sidney E. Sheldon,5.363
6750,Wedding Rehearsal,1932,Comedy,Alexander Korda,1.646
6751,Sposerò Simon Le Bon,1986,Comedy,Carlo Cotti,0.861
6752,Les mariés de l'an II,1971,Comedy,Jean-Paul Rappeneau,10.135
6753,The Misfits,1960,Drama,John Huston,9.822
6754,Just This Once,1953,Comedy,Don Weis,2.575
6756,"Now You See Him, Now You Don't",1972,Comedy,Robert Butler,6.609
6757,Squadra antifurto,1976,Comedy,Bruno Corbucci,5.697
6758,Squadra antigangsters,1979,Comedy,Bruno Corbucci,2.591
6759,Squadra antiscippo,1976,Crime,Bruno Corbucci,3.236
6760,Squadra antitruffa,1977,Comedy,Bruno Corbucci,3.401
6761,Vigilante Force,1976,Drama,George Armitage,5.557
6762,The New Interns,1965,Drama,John Rich,2.873
6763,Down Three Dark Streets,1954,Crime,Arnold Laven,4.112
6764,Vice Squad,1953,Crime,Arnold Laven,7.032
6765,Mixed Company,1974,Comedy,Melville Shavelson,2.007
6766,633 Squadron,1964,War,Walter E. Grauman,6.424
6767,Mosquito Squadron,1968,War,Boris Sagal,4.058
6769,Lo squadrone bianco,1936,Drama,Augusto Genina,1.4
6771,Jaws 3,1983,Adventure,Joe Alves,19.787
6772,Jaws the Revenge,1987,Adventure,Joseph Sargent,13.232
6773,Jaws,1975,Thriller,Steven Spielberg,49.239
6775,Bugles in the Afternoon,1952,Western,Roy Rowland,4.06
6776,Murder by Phone,1982,Thriller,Michael Anderson,3.689
6777,Stars and Stripes Forever,1952,Musical,Henry Koster,4.351
6778,Stone Cold Dead,1980,Thriller,George Mendeluk,4.019
6780,Steelyard Blues,1972,Comedy,Alan Myerson,3.972
6782,Places in the Heart,1985,Drama,Robert Benton,8.277
6783,Le stagioni del nostro amore,1965,Drama,Florestano Vancini,1.4
6784,Stalag 17,1953,Drama,Billy Wilder,9.907
6786,Stalker,1979,Fantasy,Andrej Tarkovskij,12.206
6787,Stand by Me,1986,Comedy,Rob Reiner,20.457
6789,Stanno tutti bene,1990,Drama,Giuseppe Tornatore,6.521
6790,"Stanza 1717, palazzo delle tasse, ufficio imposte",1970,Comedy,Michele Lupo,1.876
6791,Banktresor 713,1957,Thriller,Werner Klinger,1.4
6792,La stanza del vescovo,1977,Drama,Dino Risi,3.413
6793,Star 80,1983,Drama,Bob Fosse,7.409
6794,Hard to Hold,1984,Romantic,Larry Peerce,3.915
6795,Star Trek: The Motion Picture,1979,Fantasy,Robert Wise,20.726
6796,Star Trek. The Wrath of Khan,1982,Fantasy,Nicholas Meyer,11.009
6797,Star Trek III. The Search for Spock,1984,Fantasy,Leonard Nimoy,11.854
6799,Star Trek IV. The Voyage Home,1986,Fantasy,Leonard Nimoy,18.756
6800,Starflight One,1982,Adventure,Jerry Jameson,3.259
6801,Starman,1984,Fantasy,John Carpenter,11.437
6802,Stars and Bars,1988,Comedy,Pat O'Connor,3.46
6803,Stasera a casa di Alice,1990,Comedy,Carlo Verdone,4.402
6804,Trouble in Mind,1985,Drama,Alan Rudolph,2.923
6805,In the Line of Duty: Siege at Marion,1992,Crime,Charles Haid,2.307
6806,Under Siege,1986,Drama,Roger Young,14.875
6808,State of Grace,1990,Drama,Phil Joanou,10.387
6809,Stato interessante,1977,Drama,Sergio Nasca,0.87
6810,The Statue,1970,Comedy,Rod Amateau,2.997
6811,Stavisky,1974,Drama,Alain Resnais,5.814
6812,Staying Alive,1983,Drama,Sylvester Stallone,12.931
6813,Stazione Termini,1953,Drama,Vittorio De Sica,4.573
6814,Flaming Star,1960,Western,Don Siegel,5.368
6815,Cahill U. S. Marshal,1973,Western,Andrew V. McLaglen,10.527
6816,The Christmas Star,1986,Romantic,Alan Shapiro,4.097
6819,La steppa,1962,Drama,Alberto Lattuada,1.4
6820,The Stick,1988,War,Darrell Roodt,2.046
6821,A Dream of Kings,1970,Drama,Daniel Mann,2.719
6823,Dragon Seed,1944,Drama,Jack Conway,2.764
6825,Stoning in Fulham County,1988,Drama,Larry Elikann,4.565
6826,Inmates: A Love Story,1981,Drama,Guy Green,0.6
